id,breaking_curfew,vandalism,skipping_school,bullying,spreading_rumours,fighting,lying,using_weapon ,stealing,threatening_others
1,0.200354171689246,0.0336266915494748,0.725198588948149,0.898171029210762,1.02354198286963,0.66284315886453,0.7575082820075,-0.262706166139438,-0.100627616498719,-0.400285508617471
2,-0.861699915690246,-0.941062416676289,-1.28279366560718,-2.42567830641689,-2.66592702577482,-1.07951959035703,-2.07917538947978,-1.98928896046046,-2.57035253658292,-1.15882263563326
3,0.963418951777838,1.15636178649897,1.10426664000944,-1.22738169633448,-0.78014516164510594,0.506092467478802,-1.2022339168255,0.0982581420468146,0.398291141181016,-0.773677715596367
4,-0.164678341378261,0.565598025456782,-0.992901023361834,0.100828768043125,0.682481508400407,0.936202869884577,-0.747096882296037,0.427342788571862,-0.809679038423352,0.326110708052953
5,-1.93778851024479,-0.647912328493496,-1.33804705021008,-0.455502836988985,-0.672686495470283,-0.41888857265057,-2.0276225653913,-1.14747912892322,-2.01139541016485,-0.38393793828238
6,0.0172660793565216,-0.499133280964661,0.0840454009834088,-0.675789813577287,-0.475935089108994,0.367713492280703,-0.251838204587769,1.30262424960704,-0.0818979921456217,2.21449778805085
7,0.544685846010523,0.794941666751926,1.29861281232747,-2.58618073623178,-0.53784445892191,-0.34226639033705,0.654135074301425,-1.54506886917839,1.2523085756601,-0.559099876684012
8,-2.0938791961893,-0.90885399261408,-1.32992600157282,-2.38360306849223,-1.66202534360826,-0.665607114704268,-1.63768334112576,-2.02284065836486,-2.06077740652336,-0.420697666207838
9,-0.59777325500706,-0.491667109142393,-1.38003555410808,0.158812962919771,-0.431398776158157,1.20147777596152,-0.221185386408676,-0.536941645029438,-1.02674957687541,1.90360051804738
10,-0.267133105069323,-0.0421241520646591,-1.11419998755248,-0.712114250073266,0.287751824132268,-0.0259768185522639,-1.70260501846474,-0.268935738403778,-1.8374120325338,1.42437735058076
11,0.842249028797583,-0.171130649834691,1.61076472863715,1.26718700685989,0.42695904482346,0.0310691416911333,0.498683582195513,0.372487468858335,0.796128672600948,-0.351527462892221
12,0.0229864686215663,-0.777766774960347,0.390239153282683,1.01510458435932,0.361431553914517,1.1088109017479,-0.448827663770448,1.75799740504694,1.24918303974117,0.553307134230828
13,0.247675170646668,-0.914515275237859,0.694153785511354,-1.12300011789428,-1.81819518000662,-0.675696789957218,0.429674305356996,-2.02371763665554,0.0227724578586447,-2.17233210891149
14,-0.568889981836625,-1.27803226034444,0.214959757554036,0.603197391732392,0.833269419486826,0.330280797172194,-1.25399640180595,0.435072110391238,-1.4504369533347,0.865798973537575
15,-0.812566598048186,-0.125425283955827,-0.431159523513534,-2.39944832631348,-1.50341324331828,-2.01728455092915,-1.64310393718788,-1.40281906931785,-1.85148822349301,0.947994164232736
16,-1.2816323017204,-1.90481899804785,0.743207942333594,-1.92203084902394,-1.5105682457718,-2.47002218576998,-0.515279435368679,-1.72551667164412,-0.66430040798405,-0.168138608916223
17,-1.96145003646839,-1.31421433290407,-0.894876034110502,-0.996441483147449,-0.573481233852714,-0.0513353819285486,-1.91734280980107,0.284242584256798,-0.555231842435794,-0.188496639419772
18,0.884855034803256,1.13623033652566,1.02082255817442,1.93219232088224,1.40663183795226,1.33841420680822,0.569237945895474,1.09801079480602,-0.315990327783481,2.0741800751741
19,0.375777944296979,0.553668005874879,0.857163418166451,-0.148437650468151,-0.49463614103083,-0.665627512668475,1.22089041845336,0.246814565000922,-0.76914174740404,-0.487388164935919
20,0.15467686051784801,-0.111189822421256,1.30730172286044,1.98879191091505,2.53786011547089,0.105788255699855,1.28195253151651,1.3933276951095,1.12129842716101,-0.333457589501994
21,0.517640734780244,0.543264945106243,-1.26954505363065,-1.37510418315233,-1.26853282221429,0.135843662874769,-0.0187868232676455,-0.963606749475151,-1.00154314382862,-2.10147332501083
22,-0.955591866932879,0.0555039475060257,-1.54569037200464,0.866573333050688,0.291702875329755,0.730075886696451,-0.939206075403432,-0.574996954891104,-0.175112054828064,1.11763006166028
23,-0.652731954093903,-0.784181009297638,-0.91334772060681,-0.673155515995721,0.0218421092450609,0.281979743567401,-0.128725048692408,-0.558665503039728,-0.0688617927190883,-0.576757835444997
24,0.806930986235781,0.506624416518932,0.254288790590121,0.223115106766929,0.258500987970367,1.32548582216134,0.76939574983651,0.284142821638963,0.985847851447396,-0.868554357865967
25,1.42598701053597,1.6047025641997,1.68981467628285,-0.149528755351219,0.493007476644246,0.0967295491444068,0.610387308091402,0.672479070347025,3.33684749488237,-0.782594423797251
26,-1.30783382651501,-0.541895650194078,-0.225103578098955,-2.08984881939157,-1.59215745645131,-1.85798390899001,-2.64165258322635,-1.63484661684633,-1.39879930653312,-1.10689562881044
27,-2.30155986766721,-2.29303838666081,-1.43635746603075,-0.479909074845586,-0.175930828725475,-1.35363692280947,-1.74219103165573,-0.0250240109482569,-1.76186355863947,-1.12630502111996
28,1.27005592666548,0.822515988072527,-1.14966910122071,-0.726114575574826,-0.246467216152508,-1.29623304167948,0.446793713090267,-1.28505434396156,-0.714633352555403,-1.27707931072359
29,1.13392910743038,-0.597998043444617,-0.0193885043880674,0.0481735348967369,-0.0650131914840551,0.814943868765218,0.0817734175783693,1.0527773007874,0.570512456867315,-0.545544414356666
30,0.927392309779269,2.06677368798753,1.76176345519633,-0.0380192790137305,-0.323736602101787,-0.00702826641295345,0.828655142312214,0.537400292839672,1.44259717825836,0.632180386099516
31,-0.399687147012738,-0.616423902542641,-0.240965437784814,-1.61823430389128,-0.732424388893945,-0.464406093681916,-0.698570536990954,-0.522818715072745,0.189517002112766,-1.18110503154985
32,1.59610195999652,0.627495444220646,0.871937507708861,0.638319720929268,0.596328251495295,-1.10429944016381,0.536356624192724,0.405473554806114,1.90914411830384,-0.31282609809991
33,1.32088361695284,0.152186834469322,1.29448570676449,0.0920470705854277,-0.293205398123175,-0.579996570440875,0.515928003579592,2.0386952262011,0.727544426238172,0.602945606811183
34,0.731716594909455,0.759682836929784,0.641715798629938,1.44633275906355,0.0417093891953435,0.807356380174335,0.660808413084206,1.47500286573445,0.51685428722707,-0.185698906246223
35,-0.233805404914128,0.24708475598463,0.360127869679771,-0.980979328468357,0.455454997900561,-0.55901682744963,-0.449286122112088,0.64179644182734,-0.807192558250953,-0.490784891011792
36,0.501215649680766,-0.932876245805952,0.360344923008592,-1.20910233887819,-1.09428129099279,-1.92281885080499,0.682384401558064,-0.0600164077848809,0.263266061012022,0.117269492455777
