y1,y2,m,x
0.648323750591792,-0.23125761894073452,0.9290943448720426,0.9944228048629404
-2.5879448182315654,1.6498748687325695,-1.166171006367608,-1.741582603513414
-0.5281784801244547,-0.9414166203981811,0.09204602665407832,-0.0269972918688134
-0.9756313925846756,-0.7744530654966856,-0.7747980731280114,-0.14494214040708928
-1.645496866896507,0.3011832103421735,-1.941708392964255,-2.0046602349065052
-2.1157600155748013,0.6705811685538217,-2.2742075383142475,-0.3649108610914699
1.381891994107277,0.027609358044547876,-0.5177893252926119,-0.30135579442767896
1.5307992823531944,1.304497846146288,0.5281591186543172,-0.24233158276354283
0.7829036682426813,-0.861183091748189,-0.6920872345467417,0.1250151002730674
-0.33628229188632075,0.6868133541909056,-0.6039375589722594,0.10143346569156204
1.019817909932991,-0.7691859594941685,0.24162000362533848,-1.0559100361843
-1.0124237585926965,-2.2418896710794685,-0.36988996494891896,-1.50434244338298
-0.1751061169021487,-0.5627345453214728,0.6604387853693309,0.957213182134596
0.6033596233718667,-0.9256754152883702,-1.1357923018490979,0.18090103765816748
1.687165138412483,-1.8389875737726706,1.109573504169068,1.6950067212205233
-0.3551335424941046,-0.7148040522313469,0.7748223718689565,-0.8732290165319324
0.4165835782291346,1.7993891937099713,-0.02263618459891233,0.22890529777270288
-1.1207274179992468,-0.18481136678836257,-2.0158734716224265,-1.3116589698833883
0.32436038654303845,0.052841681466863674,2.29068106124912,1.1128268969302235
-0.7369944166560677,-0.9111659595925082,-0.5830034390718974,-0.40595998747637835
0.174763164956794,1.4647349874653153,-0.8955483229123185,0.07880478869890505
1.200890275931123,-0.37670926858265535,0.4467870362254737,0.5995457306762069
0.5028412014382044,2.2271849827822066,1.1519392731245899,0.60298941634886
-0.5265216899033207,0.29864308934564426,0.1501786412066747,-0.22293321009244815
-1.8420781271887148,-1.675098389602799,-0.4438892727952392,-1.1534889468463012
-0.9972648642412965,-0.3234288034847231,0.6147078748934618,-0.45326317843323344
1.8304448477689081,-1.5159000683101358,-0.20799677807282138,0.6612872839593672
1.967251510420904,-0.4052465888862579,-0.37829681879817456,-0.9921142275279861
2.103522649991349,-0.9010119363233572,1.5265343968436504,0.974824419352091
-1.8655362158121562,-2.117545832601736,-1.9294835878139003,-1.8488047997198422
-0.27554347698850146,0.7119068011809195,-1.2587603650995605,-1.0529108577791633
0.5893084681839719,0.3565531790434071,0.8241339304581738,0.3027398975947188
-0.11724570510302526,0.06998949822610441,1.2258014085574709,0.05684414369889129
-0.10824218519850733,1.0423222903545069,0.3248329786262286,-0.6087537777688504
-1.3299724510168287,0.03558912047929887,-1.797205888144769,-1.3887200480531483
-0.7914311011243175,0.0684222400938265,0.5823743618833093,0.7886611762031621
0.34761403291907367,1.2005018257808922,-0.6585487901211327,-0.8307954818345817
0.9912315125564903,-1.158687635047035,-1.0850714540836266,1.7271698518347127
0.5795280999660788,-0.42255099254703765,1.0547387101407009,-0.055677229572080926
-0.5679990565800036,-1.0073745842757629,-0.15747108300937818,0.9584785545603637
0.030974279971842763,-0.6325803443871509,0.6263642362598387,0.39696352913396593
-0.3815646169872867,-0.00811147438247066,1.211993898207011,1.0022240961286675
0.4536672566574869,0.3168417662965063,0.4018616430739884,0.446960518794611
1.3387959297312715,-0.2113497333989154,0.1230479456238405,1.5995010412398853
1.5067328566889309,-1.0338544178471338,0.4334097931455441,-0.37728602513987064
0.704435712131072,1.2206097655298958,-0.2885923105559079,-0.587262255770209
-0.0702154512083098,-0.2697828946668299,0.2089542038231726,0.1353348722360817
1.0922530716006231,0.5924240281118311,0.3055024115413673,0.7962697838135385
-0.19740450945677743,-0.615344229494453,-0.19892449657417247,-0.88094524530890606
0.022628675784497065,-0.8683937054207477,0.6398200203311762,-0.4481696826440816
0.279910509153988,1.5720302657386636,-0.010073687591018645,0.38887579529376187
-2.1024057781132464,0.2394187469142416,-0.06170611636419628,0.396716076831111
-0.09923486245869094,-1.7695140640884723,-0.17903376231071744,-1.2111497568066532
-1.568651849738319,0.3879315318124081,-0.20232079592362925,0.39924237491137005
0.33520331782540624,1.0345674029237932,0.22018961477759846,0.13174681921929624
0.4795155044299671,0.3525477074599392,0.14235772537729524,0.8521281042142194
0.5329472381685941,-0.3600961654803512,1.2061257582493117,0.40274636344317716
0.3405771369911979,-0.6316619187698823,-0.4168950545225299,0.15870284339692828
-0.4877732981189701,-1.0824197866423606,-1.0762107683875348,-0.860896998775294
-0.34345431763877615,-0.5987114516468109,-0.7225433676806556,-0.3024626780746752
0.20228746361295033,1.9316093838503643,-0.25981667291269667,-0.5198577822008816
-0.4002270113280947,1.192862159321116,-1.417457756908239,-1.8152171093285516
0.13918041354130273,-0.36278052565176394,0.28429036046810174,0.2333837793084066
0.006091193112215115,-0.5483512286041311,0.49185117055642297,0.7882558867547963
0.1127470325601418,1.8248285324433828,0.06610136766521156,0.156313945268319
0.7328444077550031,0.30231832467625247,-0.5191530665160035,-0.4917261380426851
0.030840802576271847,-1.4660472378162943,1.5769451649849235,-0.9305121549674082
1.6630139800516912,0.26934377925928416,0.5926680878529083,0.7386360860910343
-0.05288381968415072,1.0478588580060821,0.5469514318999243,1.0116741757799492
1.3281314858977296,0.10522319707897865,0.7489016108931353,0.08672621498570861
